NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	Details ...	16	-0.7109551	-2.026998	0.0	0.27698356	0.196	1808	tags=50%, list=11%, signal=56%	
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	Details ...	29	-0.6054053	-2.0091054	0.0	0.19652972	0.268	2366	tags=52%, list=15%, signal=60%	
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	Details ...	65	-0.50772715	-1.9999331	0.0	0.14555408	0.299	1014	tags=22%, list=6%, signal=23%	
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	Details ...	37	-0.5898527	-1.9887499	0.0	0.13321328	0.351	1727	tags=30%, list=11%, signal=33%	
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	Details ...	28	-0.60994226	-1.9654504	0.0	0.14230591	0.446	2533	tags=50%, list=16%, signal=59%	
GOBP_COMPLEMENT_ACTIVATION	GOBP_COMPLEMENT_ACTIVATION	Details ...	34	-0.5812228	-1.9529866	0.0	0.13496488	0.497	2859	tags=56%, list=18%, signal=68%	
GOBP_COLLAGEN_CATABOLIC_PROCESS	GOBP_COLLAGEN_CATABOLIC_PROCESS	Details ...	37	-0.5685601	-1.9253359	0.0023094688	0.16002661	0.604	3336	tags=54%, list=21%, signal=68%	
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION	GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION	Details ...	16	-0.69417566	-1.9231738	0.0	0.14423649	0.611	1385	tags=38%, list=9%, signal=41%	
GOBP_BILE_ACID_METABOLIC_PROCESS	GOBP_BILE_ACID_METABOLIC_PROCESS	Details ...	36	-0.5639438	-1.9205289	0.0	0.13154584	0.619	944	tags=25%, list=6%, signal=26%	
GOBP_SENSORY_PERCEPTION_OF_PAIN	GOBP_SENSORY_PERCEPTION_OF_PAIN	Details ...	58	-0.50869375	-1.9109788	0.0	0.13369395	0.665	2101	tags=34%, list=13%, signal=39%	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS	GOBP_DETECTION_OF_TEMPERATURE_STIMULUS	Details ...	16	-0.6873714	-1.8914986	0.0045871558	0.15565406	0.741	1480	tags=38%, list=9%, signal=41%	
GOBP_SLEEP	GOBP_SLEEP	Details ...	17	-0.6637646	-1.8720535	0.0	0.18015617	0.827	1264	tags=29%, list=8%, signal=32%	
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	Details ...	28	-0.5728274	-1.8702873	0.0	0.1702408	0.832	2825	tags=54%, list=17%, signal=65%	
GOBP_ACROSOME_REACTION	GOBP_ACROSOME_REACTION	Details ...	22	-0.61294025	-1.8507153	0.004514673	0.1949786	0.88	1774	tags=41%, list=11%, signal=46%	
GOBP_GLUCOCORTICOID_METABOLIC_PROCESS	GOBP_GLUCOCORTICOID_METABOLIC_PROCESS	Details ...	15	-0.6752294	-1.8335947	0.0022371365	0.21924502	0.926	1384	tags=33%, list=9%, signal=36%	
GOBP_SYNAPSE_ASSEMBLY	GOBP_SYNAPSE_ASSEMBLY	Details ...	121	-0.4216865	-1.8296932	0.0	0.21401827	0.935	1902	tags=26%, list=12%, signal=29%	
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	Details ...	21	-0.59328717	-1.8229456	0.006960557	0.21586175	0.949	2533	tags=48%, list=16%, signal=56%	
