NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	GOBP_RESPONSE_TO_TYPE_I_INTERFERON	Details ...	80	0.75534123	2.1692147	0.0	0.0	0.0	1877	tags=52%, list=12%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	Details ...	47	0.7816624	2.126444	0.0	0.0	0.0	1659	tags=55%, list=10%, signal=61%	
GOBP_LYMPHOCYTE_CHEMOTAXIS	GOBP_LYMPHOCYTE_CHEMOTAXIS	Details ...	34	0.7974359	2.0741036	0.0	0.0	0.0	1434	tags=50%, list=9%, signal=55%	
GOBP_RESPONSE_TO_INTERFERON_GAMMA	GOBP_RESPONSE_TO_INTERFERON_GAMMA	Details ...	151	0.6924286	2.0709047	0.0	0.0	0.0	2120	tags=49%, list=13%, signal=56%	
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	Details ...	75	0.71678525	2.064062	0.0	0.0	0.0	2357	tags=59%, list=15%, signal=68%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	Details ...	75	0.7212526	2.058433	0.0	0.0	0.0	1659	tags=45%, list=10%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	Details ...	44	0.72669125	1.9614037	0.0	6.9800136E-4	0.005	2664	tags=64%, list=16%, signal=76%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE	Details ...	53	0.7010714	1.9441658	0.0	8.5423415E-4	0.007	1653	tags=45%, list=10%, signal=50%	
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	Details ...	75	0.68185586	1.9391023	0.0	8.672315E-4	0.008	1659	tags=37%, list=10%, signal=41%	
GOBP_CORNIFICATION	GOBP_CORNIFICATION	Details ...	49	0.70318484	1.92271	0.0	0.0010740878	0.011	2068	tags=49%, list=13%, signal=56%	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	Details ...	68	0.67235744	1.9108394	0.0	0.0011545476	0.013	2664	tags=53%, list=16%, signal=63%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION	Details ...	76	0.6631397	1.9017656	0.0	0.0015469632	0.019	1671	tags=41%, list=10%, signal=45%	
GOBP_RESPONSE_TO_INTERFERON_BETA	GOBP_RESPONSE_TO_INTERFERON_BETA	Details ...	24	0.756019	1.8824607	0.0011415525	0.0027823285	0.037	2236	tags=54%, list=14%, signal=63%	
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	Details ...	25	0.7431512	1.8718739	0.0	0.0034936243	0.049	2948	tags=72%, list=18%, signal=88%	
GOBP_T_CELL_CHEMOTAXIS	GOBP_T_CELL_CHEMOTAXIS	Details ...	17	0.7970138	1.866145	0.0	0.0037828425	0.057	1434	tags=47%, list=9%, signal=52%	
GOBP_INTERFERON_GAMMA_PRODUCTION	GOBP_INTERFERON_GAMMA_PRODUCTION	Details ...	74	0.6611888	1.865933	0.0	0.0035464151	0.057	2825	tags=55%, list=17%, signal=67%	
GOBP_RESPONSE_TO_INTERFERON_ALPHA	GOBP_RESPONSE_TO_INTERFERON_ALPHA	Details ...	20	0.77453107	1.8634636	0.0	0.0034524847	0.059	2374	tags=60%, list=15%, signal=70%	
GOBP_T_CELL_MIGRATION	GOBP_T_CELL_MIGRATION	Details ...	48	0.6873808	1.8592374	0.0	0.0037497764	0.068	1974	tags=44%, list=12%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	Details ...	27	0.7341533	1.8542558	0.0011337869	0.004118824	0.077	1373	tags=44%, list=8%, signal=48%	
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	Details ...	126	0.6342037	1.8500417	0.0	0.0039618025	0.078	1501	tags=32%, list=9%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION		46	0.68422186	1.8474852	0.0	0.0039595203	0.082	1761	tags=46%, list=11%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION		22	0.76795584	1.8472769	0.0	0.003779542	0.082	1373	tags=45%, list=8%, signal=50%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		53	0.6706097	1.8452795	0.0	0.0037857243	0.086	1977	tags=45%, list=12%, signal=51%	
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_INTERLEUKIN_1_BETA_PRODUCTION		67	0.65514064	1.842305	0.0	0.0037911998	0.09	2876	tags=51%, list=18%, signal=61%	
GOBP_DEFENSE_RESPONSE_TO_VIRUS	GOBP_DEFENSE_RESPONSE_TO_VIRUS		198	0.6126603	1.840744	0.0	0.003756995	0.093	2876	tags=41%, list=18%, signal=49%	
GOBP_RESPONSE_TO_VIRUS	GOBP_RESPONSE_TO_VIRUS		275	0.60598916	1.8252103	0.0	0.005457346	0.138	2876	tags=39%, list=18%, signal=47%	
GOBP_INTERLEUKIN_10_PRODUCTION	GOBP_INTERLEUKIN_10_PRODUCTION		37	0.69995207	1.8239944	0.0	0.005327858	0.139	3020	tags=62%, list=19%, signal=76%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		17	0.77347136	1.8203508	0.0	0.005872472	0.157	1848	tags=53%, list=11%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		36	0.685291	1.8130474	0.0	0.0068177404	0.187	1864	tags=50%, list=12%, signal=56%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION		80	0.63392925	1.8111631	0.0	0.0068843127	0.195	2876	tags=50%, list=18%, signal=61%	
GOBP_REGULATION_OF_T_CELL_MIGRATION	GOBP_REGULATION_OF_T_CELL_MIGRATION		30	0.69911	1.8086938	0.0	0.007040988	0.207	1974	tags=43%, list=12%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		47	0.6700611	1.8071194	0.0	0.0070657143	0.211	1877	tags=40%, list=12%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		40	0.66746354	1.8062822	0.0	0.006970365	0.214	1761	tags=43%, list=11%, signal=48%	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION		44	0.6661393	1.8026466	0.0	0.007514144	0.233	1532	tags=39%, list=9%, signal=43%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND		36	0.6751458	1.7963055	0.0	0.008500593	0.267	1156	tags=36%, list=7%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		50	0.6540371	1.7945738	0.0	0.008508258	0.273	1797	tags=40%, list=11%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE		17	0.76289594	1.7942241	0.0	0.008357745	0.275	2357	tags=59%, list=15%, signal=69%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION		41	0.66728926	1.7941939	0.0	0.0081378035	0.275	1697	tags=34%, list=10%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		56	0.6534423	1.793938	0.0	0.007929142	0.275	1879	tags=34%, list=12%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		18	0.7656295	1.7930007	0.0	0.007804526	0.276	2482	tags=67%, list=15%, signal=79%	
GOBP_KERATINIZATION	GOBP_KERATINIZATION		55	0.6470346	1.7923394	0.0	0.007757243	0.277	2068	tags=45%, list=13%, signal=52%	
