NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	Details ...	206	-0.21789314	---	---	1.0	0.0	4496	tags=41%, list=28%, signal=56%	
GOBP_TRANSLATIONAL_INITIATION	GOBP_TRANSLATIONAL_INITIATION	Details ...	189	-0.17651357	---	---	1.0	0.0	4135	tags=39%, list=26%, signal=52%	
GOBP_PROTEIN_TARGETING	GOBP_PROTEIN_TARGETING	Details ...	409	-0.16134584	---	---	1.0	0.0	3927	tags=35%, list=24%, signal=45%	
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	193	-0.19051772	---	---	1.0	0.0	3764	tags=37%, list=23%, signal=48%	
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	Details ...	227	-0.18742052	---	---	1.0	0.0	3473	tags=35%, list=21%, signal=44%	
GOBP_VIRAL_GENE_EXPRESSION	GOBP_VIRAL_GENE_EXPRESSION	Details ...	197	-0.13750562	---	---	1.0	0.0	3740	tags=32%, list=23%, signal=41%	
GOBP_MEMBRANE_DOCKING	GOBP_MEMBRANE_DOCKING	Details ...	175	-0.15616052	---	---	1.0	0.0	3117	tags=23%, list=19%, signal=28%	
GOBP_CILIUM_ORGANIZATION	GOBP_CILIUM_ORGANIZATION	Details ...	357	-0.2067732	---	---	1.0	0.0	3170	tags=29%, list=20%, signal=35%	
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	Details ...	139	-0.14987679	---	---	1.0	0.0	3927	tags=31%, list=24%, signal=41%	
GOBP_MICROTUBULE_BASED_TRANSPORT	GOBP_MICROTUBULE_BASED_TRANSPORT	Details ...	174	-0.22963752	---	---	1.0	0.0	2893	tags=30%, list=18%, signal=36%	
GOBP_MITOCHONDRIAL_TRANSLATION	GOBP_MITOCHONDRIAL_TRANSLATION	Details ...	133	-0.5046876	-2.4183512	0.0	0.0	0.0	4250	tags=54%, list=26%, signal=73%	
GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	Details ...	88	-0.5277928	-2.3894336	0.0	1.4344942E-4	0.001	4542	tags=63%, list=28%, signal=86%	
GOBP_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	GOBP_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	Details ...	20	-0.6494358	-2.07129	0.0	0.012398473	0.097	4534	tags=75%, list=28%, signal=104%	
GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	Details ...	24	-0.59262633	-1.9848815	0.0	0.029507143	0.231	5158	tags=83%, list=32%, signal=122%	
GOBP_TRANSLATIONAL_TERMINATION	GOBP_TRANSLATIONAL_TERMINATION	Details ...	104	-0.45559844	-1.9395748	0.0	0.043489974	0.335	4792	tags=60%, list=30%, signal=84%	
GOBP_INTRACILIARY_TRANSPORT	GOBP_INTRACILIARY_TRANSPORT	Details ...	52	-0.46898577	-1.9154123	0.0	0.050217453	0.399	2785	tags=42%, list=17%, signal=51%	
GOBP_PIGMENT_GRANULE_ORGANIZATION	GOBP_PIGMENT_GRANULE_ORGANIZATION	Details ...	24	-0.57981515	-1.9025526	0.0	0.053427517	0.437	3094	tags=42%, list=19%, signal=51%	
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	103	-0.38884318	-1.8469303	0.0	0.08096922	0.596	4496	tags=58%, list=28%, signal=80%	
GOBP_TRANSLATIONAL_ELONGATION	GOBP_TRANSLATIONAL_ELONGATION	Details ...	129	-0.38140777	-1.8215432	0.0	0.092283756	0.663	4250	tags=47%, list=26%, signal=64%	
GOBP_REGULATION_OF_CELLULAR_RESPIRATION	GOBP_REGULATION_OF_CELLULAR_RESPIRATION	Details ...	15	-0.61811763	-1.7980919	0.00625	0.105711184	0.735	1789	tags=40%, list=11%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING	GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING		17	-0.5683219	-1.7837118	0.012345679	0.113634326	0.78	2876	tags=41%, list=18%, signal=50%	
GOBP_CARDIOLIPIN_METABOLIC_PROCESS	GOBP_CARDIOLIPIN_METABOLIC_PROCESS		16	-0.61080027	-1.7740203	0.0	0.115338676	0.8	4589	tags=69%, list=28%, signal=96%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		75	-0.43421206	-1.7669772	0.0	0.11591097	0.818	4205	tags=55%, list=26%, signal=74%	
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT		32	-0.50040853	-1.7646856	0.014705882	0.11324399	0.821	3217	tags=44%, list=20%, signal=55%	
GOBP_URONIC_ACID_METABOLIC_PROCESS	GOBP_URONIC_ACID_METABOLIC_PROCESS		17	-0.5690231	-1.7549304	0.0	0.1166618	0.846	1276	tags=41%, list=8%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS		24	-0.53167063	-1.7493647	0.01980198	0.116716325	0.858	1164	tags=29%, list=7%, signal=31%	
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY		59	-0.42888576	-1.7326025	0.0	0.12690926	0.897	4354	tags=58%, list=27%, signal=79%	
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS		22	-0.5317869	-1.7220545	0.009090909	0.1320497	0.913	3007	tags=55%, list=19%, signal=67%	
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS		21	-0.531875	-1.7075464	0.016393442	0.14153036	0.928	2417	tags=38%, list=15%, signal=45%	
GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY	GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY		39	-0.4557088	-1.686297	0.0	0.15848978	0.952	3283	tags=51%, list=20%, signal=64%	
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	GOBP_PROTEIN_LOCALIZATION_TO_CILIUM		54	-0.4198456	-1.6285423	0.027777778	0.22068863	0.985	4298	tags=59%, list=27%, signal=80%	
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS		41	-0.41412786	-1.6217128	0.0	0.22254382	0.986	1887	tags=32%, list=12%, signal=36%	
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION		22	-0.50503	-1.6187819	0.04761905	0.21963875	0.99	5385	tags=55%, list=33%, signal=82%	
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS		30	-0.4608646	-1.589299	0.010309278	0.25416556	0.997	2997	tags=40%, list=19%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT		16	-0.5356806	-1.588483	0.027210884	0.24778621	0.997	1654	tags=25%, list=10%, signal=28%	
GOBP_CELLULAR_RESPIRATION	GOBP_CELLULAR_RESPIRATION		158	-0.31983882	-1.5806078	0.0	0.25221172	0.998	4369	tags=51%, list=27%, signal=69%	
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY		95	-0.3738288	-1.5756754	0.0	0.2529835	0.998	4982	tags=60%, list=31%, signal=86%	
GOBP_MISMATCH_REPAIR	GOBP_MISMATCH_REPAIR		32	-0.4481217	-1.5734853	0.013333334	0.24911307	0.998	4143	tags=50%, list=26%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING		37	-0.4352265	-1.5673906	0.0	0.25041917	0.999	2876	tags=35%, list=18%, signal=43%	
GOBP_REGULATION_OF_GLUCONEOGENESIS	GOBP_REGULATION_OF_GLUCONEOGENESIS		38	-0.40637743	-1.5331031	0.024390243	0.29633653	0.999	205	tags=11%, list=1%, signal=11%	
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		82	-0.33632022	-1.5126466	0.0	0.3261852	1.0	4642	tags=55%, list=29%, signal=77%	
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_MITOCHONDRIAL_GENE_EXPRESSION		164	-0.35496575	-1.4538924	0.0	0.43710977	1.0	4090	tags=47%, list=25%, signal=62%	
GOBP_COPII_COATED_VESICLE_CARGO_LOADING	GOBP_COPII_COATED_VESICLE_CARGO_LOADING		15	-0.4965813	-1.4221213	0.083333336	0.5057151	1.0	4323	tags=47%, list=27%, signal=64%	
