NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	GOBP_RESPONSE_TO_TYPE_I_INTERFERON	Details ...	80	0.70940334	2.172577	0.0	0.0	0.0	2414	tags=51%, list=15%, signal=60%	
GOBP_T_CELL_MIGRATION	GOBP_T_CELL_MIGRATION	Details ...	48	0.7009258	2.0769403	0.0	8.792628E-4	0.002	1377	tags=33%, list=9%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	Details ...	47	0.7102875	2.0579855	0.0	5.8617524E-4	0.002	1657	tags=49%, list=10%, signal=54%	
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	Details ...	25	0.7694759	2.0193372	0.0	0.001313756	0.005	1868	tags=52%, list=12%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	Details ...	75	0.64689153	1.9961692	0.0	0.0019277906	0.01	1657	tags=39%, list=10%, signal=43%	
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	Details ...	75	0.6406601	1.9859418	0.0	0.001898446	0.012	2414	tags=41%, list=15%, signal=48%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION	Details ...	44	0.68037283	1.9691426	0.0	0.002752444	0.02	1913	tags=45%, list=12%, signal=51%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	Details ...	70	0.6357314	1.9418602	0.0	0.0036083614	0.03	2825	tags=44%, list=17%, signal=53%	
GOBP_SENSORY_PERCEPTION_OF_TASTE	GOBP_SENSORY_PERCEPTION_OF_TASTE	Details ...	31	0.7212387	1.9344593	0.0	0.004079877	0.039	1317	tags=39%, list=8%, signal=42%	
GOBP_RESPONSE_TO_INTERFERON_GAMMA	GOBP_RESPONSE_TO_INTERFERON_GAMMA	Details ...	151	0.602187	1.9309851	0.0	0.004196728	0.044	2414	tags=37%, list=15%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	Details ...	15	0.80802095	1.9249148	0.0	0.004212855	0.049	1243	tags=53%, list=8%, signal=58%	
GOBP_REGULATION_OF_T_CELL_MIGRATION	GOBP_REGULATION_OF_T_CELL_MIGRATION	Details ...	30	0.71417177	1.9189196	0.0	0.0046625403	0.059	1868	tags=37%, list=12%, signal=41%	
GOBP_RESPONSE_TO_INTERFERON_ALPHA	GOBP_RESPONSE_TO_INTERFERON_ALPHA	Details ...	20	0.7487295	1.9108437	0.0	0.004908786	0.067	1036	tags=45%, list=6%, signal=48%	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_REGULATORY_T_CELL_DIFFERENTIATION	Details ...	22	0.7451466	1.9078937	0.0	0.0049324897	0.073	1413	tags=36%, list=9%, signal=40%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	Details ...	46	0.65378773	1.9027668	0.0	0.004837954	0.077	2825	tags=48%, list=17%, signal=58%	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	Details ...	44	0.666013	1.8855604	0.0	0.006995717	0.116	2457	tags=45%, list=15%, signal=53%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION	Details ...	76	0.61157364	1.8810705	0.0	0.0072532175	0.128	1868	tags=32%, list=12%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	Details ...	22	0.7323928	1.8759991	0.0	0.007483667	0.139	1868	tags=41%, list=12%, signal=46%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	Details ...	53	0.62897766	1.8630371	0.0	0.010175576	0.194	2457	tags=43%, list=15%, signal=51%	
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	Details ...	33	0.66667545	1.8613557	0.0011389522	0.01032335	0.207	884	tags=33%, list=5%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		36	0.66244984	1.849122	0.0	0.012458122	0.254	2999	tags=56%, list=19%, signal=68%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		30	0.6814006	1.8475624	0.0	0.012486985	0.266	2825	tags=53%, list=17%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL		35	0.6502864	1.8359386	0.0	0.015480992	0.326	2589	tags=43%, list=16%, signal=51%	
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION		44	0.63914055	1.8318311	0.0	0.01603926	0.345	1377	tags=27%, list=9%, signal=30%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE		53	0.616573	1.8271846	0.0	0.016832782	0.377	1944	tags=34%, list=12%, signal=38%	
GOBP_LYMPHOCYTE_CHEMOTAXIS	GOBP_LYMPHOCYTE_CHEMOTAXIS		34	0.66240555	1.8238809	0.0	0.017264338	0.399	1868	tags=38%, list=12%, signal=43%	
GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST		38	0.65119255	1.8182148	0.0	0.018571582	0.432	1944	tags=34%, list=12%, signal=39%	
