NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_KINETOCHORE_ORGANIZATION	GOBP_KINETOCHORE_ORGANIZATION	Details ...	22	0.7102466	2.1691432	0.0	0.005711972	0.008	1709	tags=59%, list=11%, signal=66%	
GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING	GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING	Details ...	21	0.71476936	2.1296322	0.0	0.0042800885	0.012	2637	tags=62%, list=16%, signal=74%	
GOBP_KINETOCHORE_ASSEMBLY	GOBP_KINETOCHORE_ASSEMBLY	Details ...	17	0.72689086	2.0765805	0.0	0.009486947	0.04	1702	tags=53%, list=11%, signal=59%	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	GOBP_CENTROMERE_COMPLEX_ASSEMBLY	Details ...	56	0.552018	2.0546784	0.0	0.009959709	0.054	2497	tags=36%, list=15%, signal=42%	
GOBP_DNA_GEOMETRIC_CHANGE	GOBP_DNA_GEOMETRIC_CHANGE	Details ...	110	0.48711023	2.029586	0.0	0.012651301	0.084	3897	tags=44%, list=24%, signal=57%	
GOBP_REPLICATION_FORK_PROCESSING	GOBP_REPLICATION_FORK_PROCESSING	Details ...	37	0.5920297	2.0263312	0.0	0.010780315	0.086	1476	tags=38%, list=9%, signal=42%	
GOBP_RECOMBINATIONAL_REPAIR	GOBP_RECOMBINATIONAL_REPAIR	Details ...	136	0.46296892	1.9747293	0.0	0.027830288	0.24	3109	tags=35%, list=19%, signal=43%	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	Details ...	17	0.69210225	1.9707286	0.0	0.025854032	0.253	1877	tags=41%, list=12%, signal=47%	
GOBP_SISTER_CHROMATID_COHESION	GOBP_SISTER_CHROMATID_COHESION	Details ...	54	0.5240055	1.9338229	0.0	0.041467715	0.399	2555	tags=39%, list=16%, signal=46%	
GOBP_AMYLOID_FIBRIL_FORMATION	GOBP_AMYLOID_FIBRIL_FORMATION	Details ...	21	0.64819074	1.9287648	0.0	0.03902357	0.415	439	tags=24%, list=3%, signal=24%	
