NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RETINOL_METABOLIC_PROCESS	GOBP_RETINOL_METABOLIC_PROCESS	Details ...	29	-0.6634402	-2.216011	0.0	0.018691625	0.012	1632	tags=52%, list=10%, signal=57%	
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	Details ...	40	-0.6180536	-2.2127075	0.0	0.010149276	0.013	1886	tags=45%, list=12%, signal=51%	
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	Details ...	50	-0.5660172	-2.1156018	0.0	0.027900342	0.052	1561	tags=38%, list=10%, signal=42%	
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	Details ...	71	-0.5230046	-2.1155105	0.0	0.020925255	0.052	2318	tags=44%, list=14%, signal=51%	
GOBP_BETA_CATENIN_DESTRUCTION_COMPLEX_DISASSEMBLY	GOBP_BETA_CATENIN_DESTRUCTION_COMPLEX_DISASSEMBLY	Details ...	17	-0.72409683	-2.1119258	0.0	0.018937102	0.059	2808	tags=65%, list=17%, signal=78%	
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	Details ...	62	-0.5224156	-2.0566146	0.0	0.029299129	0.107	1783	tags=34%, list=11%, signal=38%	
GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION	GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION	Details ...	16	-0.699587	-2.0415614	0.0	0.029796688	0.122	3173	tags=63%, list=20%, signal=78%	
GOBP_RESPONSE_TO_STEROL_DEPLETION	GOBP_RESPONSE_TO_STEROL_DEPLETION	Details ...	18	-0.68130106	-1.9807274	0.0	0.0594246	0.263	3173	tags=56%, list=20%, signal=69%	
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	103	-0.46124238	-1.9716107	0.0	0.059515446	0.295	5177	tags=64%, list=32%, signal=94%	
GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	Details ...	52	-0.5232234	-1.9681846	0.0	0.055900916	0.303	2686	tags=40%, list=17%, signal=48%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION	Details ...	75	-0.4637869	-1.9247433	0.0	0.08897868	0.474	5648	tags=57%, list=35%, signal=88%	
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	Details ...	119	-0.43625355	-1.9096525	0.0	0.096054845	0.524	3476	tags=40%, list=21%, signal=51%	
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	Details ...	64	-0.47805318	-1.9056543	0.0	0.091780476	0.538	2861	tags=44%, list=18%, signal=53%	
GOBP_RETINA_LAYER_FORMATION	GOBP_RETINA_LAYER_FORMATION	Details ...	17	-0.6762704	-1.903507	0.0	0.08735816	0.543	976	tags=41%, list=6%, signal=44%	
GOBP_WALKING_BEHAVIOR	GOBP_WALKING_BEHAVIOR	Details ...	15	-0.6646518	-1.8880951	0.005899705	0.097885594	0.611	2841	tags=60%, list=18%, signal=73%	
GOBP_THIOESTER_METABOLIC_PROCESS	GOBP_THIOESTER_METABOLIC_PROCESS	Details ...	92	-0.4440389	-1.8673571	0.0	0.11176272	0.683	2861	tags=38%, list=18%, signal=46%	
GOBP_FATTY_ACID_CATABOLIC_PROCESS	GOBP_FATTY_ACID_CATABOLIC_PROCESS	Details ...	93	-0.453348	-1.8648175	0.0	0.107854724	0.691	4372	tags=54%, list=27%, signal=73%	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	Details ...	112	-0.41791877	-1.8633324	0.0	0.10341905	0.695	3179	tags=41%, list=20%, signal=51%	
GOBP_FATTY_ACID_BETA_OXIDATION	GOBP_FATTY_ACID_BETA_OXIDATION	Details ...	66	-0.4735959	-1.8631759	0.0	0.09813621	0.696	4372	tags=55%, list=27%, signal=74%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	Details ...	70	-0.4561934	-1.8581296	0.0	0.09829301	0.715	2770	tags=31%, list=17%, signal=38%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		117	-0.42670614	-1.8544754	0.0	0.097314656	0.731	5187	tags=62%, list=32%, signal=90%	
