NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	Details ...	47	0.7595731	2.2786553	0.0	0.0	0.0	1494	tags=47%, list=9%, signal=51%	
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	GOBP_RESPONSE_TO_TYPE_I_INTERFERON	Details ...	80	0.71550965	2.2688425	0.0	0.0	0.0	1277	tags=41%, list=8%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	Details ...	44	0.70658225	2.1009207	0.0	0.0	0.0	2267	tags=55%, list=14%, signal=63%	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	Details ...	68	0.66031426	2.0712242	0.0	7.412496E-4	0.003	2267	tags=49%, list=14%, signal=56%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	Details ...	75	0.64659375	2.0640247	0.0	7.9056283E-4	0.004	2287	tags=41%, list=14%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	Details ...	22	0.7761572	2.0602963	0.0	6.588024E-4	0.004	705	tags=32%, list=4%, signal=33%	
GOBP_RESPONSE_TO_INTERFERON_GAMMA	GOBP_RESPONSE_TO_INTERFERON_GAMMA	Details ...	151	0.6070764	2.050765	0.0	8.4606424E-4	0.006	3110	tags=45%, list=19%, signal=55%	
GOBP_DEFENSE_RESPONSE_TO_VIRUS	GOBP_DEFENSE_RESPONSE_TO_VIRUS	Details ...	198	0.6063596	2.0472827	0.0	7.403062E-4	0.006	2359	tags=36%, list=15%, signal=41%	
GOBP_T_CELL_MIGRATION	GOBP_T_CELL_MIGRATION	Details ...	48	0.6521986	1.9802657	0.0	0.003719131	0.034	705	tags=23%, list=4%, signal=24%	
GOBP_RESPONSE_TO_VIRUS	GOBP_RESPONSE_TO_VIRUS	Details ...	275	0.5773502	1.9706095	0.0	0.0037417477	0.038	2359	tags=32%, list=15%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	Details ...	27	0.721867	1.9647382	0.0	0.0039384686	0.044	705	tags=26%, list=4%, signal=27%	
GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	Details ...	23	0.73764855	1.9605128	0.0	0.0042645037	0.052	1012	tags=35%, list=6%, signal=37%	
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	Details ...	75	0.6187836	1.9584758	0.0	0.003936465	0.052	1853	tags=37%, list=11%, signal=42%	
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	Details ...	75	0.62117153	1.9533831	0.0	0.004005678	0.057	1241	tags=29%, list=8%, signal=32%	
GOBP_RESPONSE_TO_INTERFERON_ALPHA	GOBP_RESPONSE_TO_INTERFERON_ALPHA	Details ...	20	0.74592996	1.9444538	0.0	0.0045241527	0.068	2211	tags=60%, list=14%, signal=69%	
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	Details ...	25	0.71179134	1.9313389	0.0	0.0055291518	0.088	681	tags=32%, list=4%, signal=33%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION	Details ...	44	0.633143	1.8933109	0.0	0.012492678	0.197	1341	tags=39%, list=8%, signal=42%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	Details ...	70	0.58872765	1.8777142	0.0	0.016222116	0.259	3583	tags=47%, list=22%, signal=60%	
GOBP_RESPONSE_TO_INTERFERON_BETA	GOBP_RESPONSE_TO_INTERFERON_BETA	Details ...	24	0.69436413	1.8710834	0.0	0.017130401	0.287	2287	tags=46%, list=14%, signal=53%	
GOBP_EMBRYONIC_EYE_MORPHOGENESIS	GOBP_EMBRYONIC_EYE_MORPHOGENESIS	Details ...	22	0.7128869	1.8709226	0.0012062726	0.01632278	0.288	705	tags=32%, list=4%, signal=33%	
GOBP_ACTIN_FILAMENT_SEVERING	GOBP_ACTIN_FILAMENT_SEVERING		16	0.75771195	1.869254	0.0	0.015825724	0.29	1947	tags=44%, list=12%, signal=50%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY		46	0.6229265	1.8689356	0.0	0.015196614	0.293	1612	tags=35%, list=10%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		18	0.73648894	1.8654122	0.0	0.015303332	0.306	681	tags=33%, list=4%, signal=35%	
GOBP_T_CELL_CHEMOTAXIS	GOBP_T_CELL_CHEMOTAXIS		17	0.7373653	1.8559908	0.0012004802	0.017123349	0.347	705	tags=29%, list=4%, signal=31%	
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE		126	0.55621415	1.855778	0.0	0.016517153	0.347	3056	tags=37%, list=19%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		50	0.6164689	1.8557663	0.0	0.015881877	0.347	3286	tags=50%, list=20%, signal=63%	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		40	0.6328115	1.8529141	0.0	0.01584074	0.356	2138	tags=40%, list=13%, signal=46%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		53	0.6087476	1.8495854	0.0	0.016539613	0.382	3464	tags=53%, list=21%, signal=67%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE		53	0.6064909	1.8471973	0.0	0.016376887	0.39	1201	tags=25%, list=7%, signal=26%	
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT		55	0.59722245	1.8323305	0.0	0.020514257	0.466	1251	tags=29%, list=8%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		38	0.63552153	1.8318483	0.0	0.020010436	0.469	3464	tags=55%, list=21%, signal=70%	
GOBP_RESPONSE_TO_MINERALOCORTICOID	GOBP_RESPONSE_TO_MINERALOCORTICOID		23	0.6947337	1.830057	0.0011764705	0.019692615	0.476	1620	tags=39%, list=10%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		15	0.74095017	1.8232329	0.0	0.022252014	0.537	2267	tags=60%, list=14%, signal=70%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		87	0.56969225	1.8192152	0.0	0.023101795	0.564	2230	tags=36%, list=14%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION		41	0.61911577	1.8142657	0.0	0.024295788	0.593	2254	tags=34%, list=14%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		18	0.7116372	1.8128802	0.0	0.024140092	0.599	2230	tags=56%, list=14%, signal=64%	
GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING		56	0.5851297	1.8085511	0.0	0.02553312	0.625	1612	tags=32%, list=10%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		72	0.5812611	1.8016592	0.0	0.02814597	0.665	2267	tags=38%, list=14%, signal=43%	
GOBP_T_CELL_CYTOKINE_PRODUCTION	GOBP_T_CELL_CYTOKINE_PRODUCTION		25	0.67133474	1.8011968	0.0	0.027626475	0.667	2230	tags=48%, list=14%, signal=56%	
GOBP_INTERFERON_GAMMA_PRODUCTION	GOBP_INTERFERON_GAMMA_PRODUCTION		74	0.5712498	1.7999535	0.0	0.02759836	0.678	2230	tags=36%, list=14%, signal=42%	
GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY		46	0.5980314	1.7954178	0.0	0.028939124	0.699	2481	tags=41%, list=15%, signal=49%	
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		42	0.6156994	1.794788	0.0	0.028624447	0.703	1251	tags=31%, list=8%, signal=33%	
GOBP_VIRAL_GENOME_REPLICATION	GOBP_VIRAL_GENOME_REPLICATION		114	0.55255735	1.7936696	0.0	0.028439084	0.713	2514	tags=31%, list=16%, signal=36%	
GOBP_REGULATION_OF_T_CELL_MIGRATION	GOBP_REGULATION_OF_T_CELL_MIGRATION		30	0.6463593	1.7904389	0.0011160715	0.02958044	0.739	705	tags=23%, list=4%, signal=24%	
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		99	0.5563134	1.7893947	0.0	0.029315274	0.745	2354	tags=35%, list=15%, signal=41%	
GOBP_CELLULAR_RESPONSE_TO_VIRUS	GOBP_CELLULAR_RESPONSE_TO_VIRUS		55	0.5826694	1.7856604	0.0	0.030687341	0.764	2359	tags=36%, list=15%, signal=42%	
GOBP_INTEGRIN_ACTIVATION	GOBP_INTEGRIN_ACTIVATION		21	0.6863952	1.7847934	0.0012254902	0.030411199	0.768	1699	tags=43%, list=11%, signal=48%	
GOBP_LYMPHOCYTE_CHEMOTAXIS	GOBP_LYMPHOCYTE_CHEMOTAXIS		34	0.6230137	1.784237	0.0	0.030104978	0.771	1201	tags=26%, list=7%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		56	0.57914144	1.7818137	0.0	0.030816004	0.788	1465	tags=25%, list=9%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		46	0.60459274	1.7798848	0.0022075055	0.031084854	0.797	826	tags=20%, list=5%, signal=21%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		308	0.51940227	1.7781032	0.0	0.031399895	0.807	1341	tags=24%, list=8%, signal=26%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		76	0.56195414	1.7736473	0.0	0.033102557	0.829	811	tags=20%, list=5%, signal=21%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		148	0.5283681	1.7645699	0.0	0.038041823	0.872	2230	tags=31%, list=14%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS		15	0.7227665	1.7627683	0.0012360939	0.038538307	0.881	1750	tags=60%, list=11%, signal=67%	
GOBP_CGMP_MEDIATED_SIGNALING	GOBP_CGMP_MEDIATED_SIGNALING		16	0.7157941	1.7604433	0.0	0.03916084	0.89	990	tags=38%, list=6%, signal=40%	
GOBP_MONOCYTE_CHEMOTAXIS	GOBP_MONOCYTE_CHEMOTAXIS		36	0.61337173	1.755872	0.0011389522	0.041536327	0.903	1264	tags=28%, list=8%, signal=30%	
