NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_SYNAPTIC_VESICLE_PRIMING	GOBP_SYNAPTIC_VESICLE_PRIMING	Details ...	18	0.77712494	1.8709435	0.0014749262	0.4322435	0.318	1650	tags=33%, list=10%, signal=37%	
GOBP_CORNIFICATION	GOBP_CORNIFICATION	Details ...	49	0.6240744	1.860465	0.0	0.2680477	0.379	803	tags=24%, list=5%, signal=26%	
GOBP_KERATINIZATION	GOBP_KERATINIZATION	Details ...	55	0.61857045	1.8600221	0.0	0.18098184	0.382	803	tags=24%, list=5%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	Details ...	20	0.7342541	1.8356235	0.0	0.21320805	0.534	1793	tags=40%, list=11%, signal=45%	
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	Details ...	41	0.6280073	1.8037373	0.0	0.29378042	0.736	1327	tags=27%, list=8%, signal=29%	
GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	Details ...	16	0.74263555	1.7980556	0.0014641288	0.26557574	0.762	2027	tags=31%, list=13%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	Details ...	27	0.6735724	1.7932316	0.0014084507	0.24508515	0.787	2744	tags=44%, list=17%, signal=53%	
GOBP_LIMBIC_SYSTEM_DEVELOPMENT	GOBP_LIMBIC_SYSTEM_DEVELOPMENT	Details ...	68	0.56556046	1.7799042	0.0	0.26313475	0.831	3757	tags=38%, list=23%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	Details ...	36	0.6352149	1.7795745	0.0	0.23530021	0.831	1178	tags=28%, list=7%, signal=30%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	Details ...	36	0.6388852	1.7700807	0.0026954177	0.24980737	0.878	3663	tags=50%, list=23%, signal=64%	
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	Details ...	19	0.7200867	1.7552178	0.0014388489	0.28830734	0.925	1327	tags=37%, list=8%, signal=40%	
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	Details ...	57	0.565859	1.736944	0.0013140604	0.34648505	0.966	4250	tags=49%, list=26%, signal=66%	
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	Details ...	20	0.6902671	1.7309449	0.0013888889	0.34938544	0.978	1564	tags=40%, list=10%, signal=44%	
GOBP_REGULATION_OF_HAIR_CYCLE	GOBP_REGULATION_OF_HAIR_CYCLE	Details ...	22	0.6746968	1.7285508	0.004310345	0.33521616	0.98	2658	tags=45%, list=16%, signal=54%	
GOBP_MESENCHYME_MORPHOGENESIS	GOBP_MESENCHYME_MORPHOGENESIS	Details ...	37	0.6120496	1.7125226	0.00269179	0.39276123	0.991	2524	tags=41%, list=16%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS	Details ...	23	0.66186035	1.7119474	0.0043668123	0.37236112	0.993	2480	tags=35%, list=15%, signal=41%	
GOBP_INTERLEUKIN_1_PRODUCTION	GOBP_INTERLEUKIN_1_PRODUCTION	Details ...	80	0.5297692	1.6985846	0.0	0.4214281	0.997	1283	tags=24%, list=8%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	Details ...	66	0.547805	1.6960876	0.006281407	0.41293585	0.998	2150	tags=27%, list=13%, signal=31%	
